2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
48676416.666666664,47188873.74981882,46869875.16869096,50360610.505878545,47596951.86640471,44868383.406113535,47775138.52242744,47031384.31232092,46851987.31501057,48110266.98010243,49528237.87492023,48116752.51604723,47157482.76179094,48814258.53957865,45428073.349633254
47309436.666666664,47561430.642122045,46199278.002699055,47807673.3901413,49518933.20235756,46184213.973799124,46354471.35318507,45478191.26074499,47181414.92443818,46127475.442867935,48111063.337587744,46591450.19415168,46912826.14691551,47106206.79075476,46480986.14506927
50329486.666666664,49348801.275547184,45249619.883040935,46500185.52475461,45791801.57170923,48083638.427947596,49731267.43309461,48015891.08166189,46426140.47451257,50131973.8057258,47425367.740906194,48578876.2976464,48299545.830651835,46497570.05522602,48152454.76772616
47227576.666666664,48395761.704594865,47494681.91632929,53372813.07302341,49070790.766208254,45352398.25327511,48752121.18356577,47608446.59742121,49914172.73510297,46655752.66560322,46974155.23292916,47622878.19954038,47524723.72896939,48613303.45673962,46389991.85004075
49675188.333333336,44425379.04044064,46385502.69905533,50194903.46240967,45101629.66601179,46515435.80786026,46130002.82698832,48006041.36819484,45334933.176728524,45814863.67223575,48708917.517549455,49736238.21221967,45849526.52385768,49198579.46410309,53380625.916870415
48079768.333333336,48308349.036092184,47992946.46873594,48309541.58127494,47798866.52259332,47376302.183406115,48490747.26724463,48163533.41690545,46480079.86845196,47101763.91570817,46800260.051052965,47499975.43386956,46877059.85106187,51046129.06524852,48794678.07660962
47164418.333333336,47215223.945499346,46118854.02609087,46815064.17862151,47362849.70530452,46112082.09606987,46425791.55672823,46283232.449856736,48834199.35792029,46111606.17916212,47218438.098276965,45098296.21998574,46515262.5907879,47715957.25097157,48763154.03422983
47138300.2,47004716.62559791,47075068.600989655,47126075.935713515,50519016.69941061,49007061.13537118,46104278.326422915,48242534.92120344,47073181.4266698,46878697.84233062,47438759.5724314,47334729.37633727,47099799.57708927,47295007.568009816,49088643.84678077
46171896.666666664,46157027.10537759,47590268.780926675,46673805.41473412,47414720.03929273,50159779.03930131,49136159.065209195,46418098.13753582,46793132.87917939,46130808.49634791,47142606.09444799,47201255.25001981,53862588.94915877,45725050.11249744,47323473.51263244
47540898.333333336,46044716.62559791,49437830.634278,45955463.27257038,46404558.939096265,46691938.86462882,47232458.53750471,46728011.28223496,46822355.33630882,50418110.98984132,47432770.42118698,46656078.13614391,47944870.828353405,49747939.25138065,49017783.21108394
46831600.0,45632209.01579939,46491197.70580297,46499250.350555494,47910019.64636542,48491272.48908297,48104154.16509612,48082793.69627507,49231431.46190588,47366179.26286626,48359518.18761966,46573700.86377685,48722457.479084305,53344170.58703211,46595957.6202119
45216993.333333336,50808378.02580084,46799903.283850655,47207820.08413332,50168517.68172888,47322591.26637555,46218886.16660385,47538993.55300859,47244307.728447266,45932459.91100663,49097648.37268666,46949233.69522149,48536081.64015813,47130393.74105134,49410365.11817441
47649315.0,48527138.71575591,47398247.863247864,48119659.152195014,47399885.06876228,46464396.506550215,45664806.93554467,46544927.471346706,47737291.51984966,46813412.072873816,46128490.74664965,46036540.137887314,47856200.34936104,46465702.59766824,47752058.6797066
46646541.666666664,49952496.01391506,48351417.183985606,47282927.408046596,48763783.88998035,45626079.47598253,51754311.15718055,47252774.89255014,46650083.00054812,47805841.6589707,48401185.386088066,48696070.2115857,47335851.7973706,46950690.325219885,47576140.1792991
49958886.666666664,47195468.90853747,47022717.04903284,48800357.0272894,47102814.34184676,52045770.305676855,48156475.68790049,53217179.44126075,48604596.35110798,46911854.588195786,47025392.4696873,46461047.62659482,48262000.80904661,47598280.83452649,45599918.500407495
48752070.0,48146812.58153356,46316160.59379217,53248403.62420451,45899381.139489196,46668298.68995633,48117970.22238975,47160204.154727794,46672807.92420328,47576722.357484676,49019440.90619017,47163251.44623187,51761671.416750945,47979748.41480876,46879134.47432763
47343286.666666664,45350268.15480504,47269219.523166895,47595438.46402761,46790105.10805501,49245437.55458515,47138061.628345266,47898607.62893983,48202259.80737609,48782778.104273364,47572639.59795788,47542336.1597591,48757364.16291257,47246014.52239722,47345408.312958434
49469266.666666664,46286647.34019423,47294253.26135852,45179653.759033546,46169074.65618861,48336126.637554586,47953221.82434979,47528196.633237824,45992205.778717406,47057724.79220888,49273773.93107849,46942687.217687614,48153471.54546291,47445435.671916544,48717688.671556644
46910650.0,47215176.11248007,48071047.458389565,47990557.65289613,47071911.5913556,47141719.650655024,46201257.06747079,51177091.69054441,51298620.31164357,48067240.366048194,56036245.2137843,48493039.068071954,49140425.66884251,46584593.98650031,47170099.42950285
47336666.666666664,48316512.53804899,45845998.650472336,47414789.12738647,50841182.71119843,48162134.49781659,48934960.535243124,48736896.48997135,49132944.26434892,51406359.66753421,46967117.42182514,45162905.935494095,52935123.65541969,47680531.96972796,47870092.90953545
50292728.333333336,45789340.48412813,46620661.268556006,46813712.82493798,48140964.63654224,47996068.995633185,48754651.3381078,47719646.31088825,47406443.5048156,47294129.795986906,48062236.75813656,45399027.656708136,48416615.79479636,49032233.585600324,46574661.77669112
46737350.0,47102620.66966227,49388237.74179038,48356181.64167835,44636229.86247544,45211209.6069869,49003650.58424425,47233303.18767908,48827638.71270848,50475100.32742843,46592470.48500319,46895524.20952532,49531005.79203825,49493664.348537534,48144663.40668297
48430201.666666664,45381565.44426729,48232916.10436347,47482175.60133751,49838204.322200395,46591953.71179039,47564952.88352808,49819506.6260745,48272858.03774176,46805398.37125346,53388902.361199744,47661282.98597353,46934145.44451595,56431056.57598691,46027331.703341484
50465323.333333336,45403412.088708505,48186728.520018,48728090.820839174,45605994.106090374,47366146.72489083,45629808.70712401,48422837.571633235,46823646.54294887,47240149.44169255,46623955.00957243,46391054.758697204,45806830.92764549,46789339.333196975,48824951.91524042
47329678.6,47283617.915639944,48416599.1902834,48121145.50749649,48405827.11198428,46740895.19650655,47054689.03128534,46820866.76217765,52408156.761412576,48605624.21291243,48066182.1952776,47454448.244710356,46608051.85253287,48146527.91982,47682901.38549307
47572783.333333336,49617460.50152196,47869162.16824111,47751702.081760325,45917045.18664047,48019131.87772926,44900893.44138711,46910351.00286533,46295275.23294965,48925700.61287885,47680938.098276965,45585064.58514938,48916993.656339064,48889418.08140724,46548366.748166256
47511050.0,47723391.79591245,48179989.87854251,48633175.493474275,46213753.43811395,47496910.04366812,47140232.75537128,46535693.94699141,46930489.70323389,48929527.3276803,46322711.39119336,47084381.48823203,46913300.54242898,48544975.61873594,47712334.14832926
56600825.0,48477850.41310335,49044728.96986055,48401566.17409125,47601091.35559922,47684645.41484716,48632442.51790426,47457546.56160458,45897970.40169133,47386326.08513139,55357587.74728781,48251352.722085744,49960698.86917348,46786586.21394968,45424725.34637327
50023295.0,55202858.385273226,46336918.57849753,46928025.02426922,54041433.20235756,45720426.20087336,47400090.46362609,48955356.375358164,46745128.80745439,46675763.0761481,48510962.82705807,45922874.23726127,46325701.49857497,47480680.098179586,43504112.46943765
45817401.666666664,45316963.32801855,49703575.123706706,46760710.17150254,50331405.697445974,47376880.349344976,47774764.41764041,48939334.70630372,46876530.42048391,49689272.10141885,47402874.92022974,47421901.89396941,47260273.05323159,50238704.233994685,46170619.396903016
46736525.0,44549143.354109295,47635408.68196131,46778845.86344515,46583399.96070727,46656048.0349345,47564465.699208446,46975132.52148997,49986880.43222927,46193225.69053816,46920015.15634971,48269485.82296537,47124766.93941344,46776702.80220904,46887008.96495517
45957373.333333336,48052810.55225395,47625089.96851102,48167496.49444504,47805387.03339882,50483739.737991266,46078843.761779115,48055675.14326648,45718907.68146582,47953245.00041978,48252606.8921506,48508440.446945086,48233888.02059391,47249643.07629372,48620916.31621842
46265545.2,45681215.24858675,47175169.14080072,46846188.11347212,47219046.168958746,46987771.1790393,46110750.09423295,46937971.88395415,48358547.49040796,48323778.02031735,47011622.52712189,46020209.20833664,47971733.93398915,47242054.612395175,46533004.074979626
48278731.666666664,49204313.66864763,50427794.64687359,45787415.59702297,46048007.85854617,47403586.89956332,45631623.63362231,47729129.65616046,46833483.67394879,45680117.63915708,46602930.75941289,47510476.26594818,47458443.61496736,49855460.21681325,46966845.96577017
50297256.86666667,47302462.67575011,49290844.57939721,48049215.83432208,46336854.73477407,47660157.205240175,45969508.10403317,45646462.21346705,49980742.30678882,47278058.19830409,49362247.9259732,47053008.95475078,46306522.9383102,45448681.73450603,46766572.12713937
43934985.0,48763055.51529207,47797742.914979756,49760406.64437493,47891460.11787819,48097062.00873362,45624556.162834525,47627390.759312324,46589209.33364654,45908824.61590127,48756832.32291002,48298109.992867894,46948522.57056174,47497872.77561874,46124837.81581092
52174726.666666664,47727440.2087259,48594086.81961314,46639544.81717183,47320736.73870334,46374124.8908297,47716707.50094233,48076893.80372493,47584832.04134367,47276888.72470825,48684232.61008296,46031030.19256677,46828935.36820815,46888184.20944978,46548407.49796251
46850634.0,45562269.89418756,47952286.32478633,46583996.3326502,47286020.62868369,47002325.76419214,46265569.16698077,46627568.15902579,45841312.348289095,47814842.58248678,47491774.88832163,48222890.08637769,47849599.521927,49276829.617508695,46255429.502852485
46783176.666666664,47093480.214523844,47509866.171839856,47594682.342789344,46718732.80943026,47809161.572052404,46771648.13418771,47422238.896848135,49474568.94526662,47962339.98824616,50466137.52393108,47959585.54560583,47256591.89114646,47965469.42114952,47707269.763651185
47466866.666666664,46449456.44296275,47284208.277103014,49143348.074641354,48653781.92534381,46098523.1441048,44322188.0889559,47684076.826647565,48948188.86539817,48123714.213751994,47116396.777281426,46406115.38156748,46450568.17137078,47925753.73286971,46878073.349633254
46845416.666666664,52022058.26931439,45539842.555105716,48300560.888793014,48435905.697445974,47099889.082969435,47501862.042970225,47806430.8739255,46400508.182601206,46488941.31475107,45762911.6145501,46014629.526903875,47244945.29741657,45754091.83882184,44444236.34881826
51853028.53333333,48158460.6464705,48868667.3414305,46239168.37450113,48060933.20235756,47160980.7860262,50019483.60346777,46042217.0487106,46803351.342886224,50013432.96112837,52148796.26675175,47548168.63459862,47016536.72887745,55452538.351401106,49374831.29584352
46659835.0,48697915.63994782,46278749.572649576,46913197.06612016,47226751.47347741,47222476.8558952,45785576.70561628,47222705.26504298,47629782.31931721,47768241.12165225,47702401.08487556,49140235.35937872,45671682.44920474,49023220.49498875,48496083.12958435
52590185.0,46682626.467604004,45747271.70490328,45305238.91705318,48311285.02946955,49620053.27510917,48534811.53411233,47404070.66618911,46668281.26223475,48119792.62866258,47493093.49074665,45921090.41920913,49404750.390732735,47134458.08958887,45174832.92583537
45309641.666666664,48235409.47963473,48835251.91183086,46638808.111314856,48795591.35559922,47372271.615720525,47350502.26159065,48438326.46848138,47434739.64450709,49249355.318613045,48710592.69304404,47928235.20088755,47046308.83515675,46438262.42585396,51241491.63814181
48480918.333333336,47399489.7811277,48863026.315789476,49260513.428972065,47424537.72102161,46371117.03056768,45384723.89747456,47733894.16189112,45883056.92584763,47145243.892200485,48299869.1767709,47497724.85933909,46667205.1117036,47938704.233994685,45815101.874490626
47844350.0,45016108.13161328,47972689.3837157,46917584.942293175,46875198.42829077,46335027.074235804,46711001.69619299,48870488.001432665,48491353.065539114,47425763.57988414,53085344.703254625,46778042.951105475,46803550.611381814,54066525.99713643,49836945.39527302
48810563.333333336,49995294.97028555,50122827.3954116,52111112.06989537,50320226.91552063,48037706.550218344,47716903.50546551,47766567.872492835,46929992.95278365,47483288.55679624,46512523.133375876,55596349.948490374,46890185.71297233,46774394.55921456,51510782.39608802
49765670.0,60364876.64878968,51931773.504273504,46586836.371480964,47109569.74459725,46972293.449781656,47667840.180927254,46773785.81661891,45991454.85866416,46466838.35110402,48364507.01978303,48706824.629526906,46020839.38586007,50547479.03456739,49248304.80847596
48249276.666666664,46346276.27192347,46694562.52811516,48613520.78524431,47911788.80157171,48864635.80786026,48670332.64229175,47371204.33381089,47584673.870487824,47858632.356645115,51826631.30185067,53043583.4852207,47219300.505654134,46081227.24483535,45908409.127954364
47229633.333333336,46685813.886070445,47575417.22896986,45983773.055765286,45852193.51669941,46236034.93449782,47857699.773840934,48203797.45702006,47505058.335290894,46858256.23373352,47843890.3956605,46852477.216895156,45373162.63675646,47978067.08938433,46788120.6193969
53064641.86666667,48117714.16147268,47957886.86459739,46174624.09664545,50842887.03339882,48199584.27947598,46251106.29476065,49021027.041547276,46485054.4201707,47420334.14490807,46087436.183790684,50114311.75211982,46158558.42603659,46435189.20024545,46287173.59413203
46152666.666666664,49588607.0444992,47349505.17318939,48341162.89504908,48505837.3280943,47896014.84716157,46707810.96871466,46898584.348137535,47436315.871897265,50251668.20586013,47369196.01148692,46910456.54964735,48306834.60513009,45739160.35999182,48291675.631621845
45484976.666666664,49800188.43310624,46515400.35987405,50311775.428756334,47415277.99607073,48297591.26637555,46659681.49264983,46624934.63467049,47567990.76031634,48090199.815296784,47162082.00382897,46154669.94215073,47222795.80766755,47771538.1468603,46693082.31458843
46255216.666666664,48473989.21582838,51452923.97660819,48397340.09276238,48368886.05108055,47926797.37991267,50013915.37881643,47516949.31948424,47405504.65899303,47470075.661153555,50573224.409700066,48790286.86900705,47967759.49250712,49799343.42401309,47162697.63651182
45934038.333333336,47595843.107696764,47481835.35762483,46185840.79387337,45660489.194499016,46827252.40174673,45460463.62608368,49163156.33954155,48264658.993031085,46691909.99916044,47973718.88959796,49277460.179095015,47362411.5105268,45920173.859685004,48805012.22493888
47350163.333333336,50558911.436440066,47058985.78497526,48916998.1663251,47172958.74263261,48108099.563318774,48621424.80211082,49509404.5487106,45598007.986845195,47079194.022332296,50088082.32291002,47244119.18535542,46065625.632067665,45210743.505829416,49143700.08149959
47005675.0,44927511.2335121,48758422.177237965,47724067.52238162,49742965.61886051,45915323.1441048,46282986.2419902,46011653.08022922,46429838.697048,46905175.149021916,48497214.55009572,46312567.5568587,46547649.27829365,46820776.23235836,47806262.428687856
46073740.0,45300818.95926946,46672125.50607287,46779683.96073779,44789335.952848725,48493972.052401744,46460923.482849605,47278955.050143264,46952387.440294415,50522791.53723449,47339120.93171666,52113170.615738176,45216975.26891606,48551590.71384741,47927612.061939694
45799355.0,46104938.39686911,47108214.12505623,47064917.48462949,49832719.05697446,48600593.88646288,46337325.669053905,46675868.55300859,49250500.352360815,47312154.31114096,46792107.5303127,47220428.71859894,46542781.097729154,46656158.72366537,48416811.73594132
46322595.0,50107738.80272503,48546927.57534863,46856283.03311401,46558204.47937132,48312346.72489083,49785123.445156425,47737840.25787966,47533961.412575364,46286260.59944589,48708704.53095086,47696422.06197005,48397625.264319204,46195365.105338514,47128213.528932355
47224118.333333336,47219759.38541818,49769471.43499775,47664667.41451839,53716863.45776031,49067242.794759825,46573126.649076514,49044617.65759312,46288539.66016757,46466287.465368144,46727393.1078494,46702697.51961328,46959617.541601546,49773276.86643486,46585770.17114914
46682090.0,49047270.61893028,48442792.39766082,47346586.128788695,45106120.825147346,46376137.99126638,48052432.152280435,48265814.82808023,47179765.87581239,48651900.864746876,47018201.978302486,49278828.750297174,45907676.74910361,49483461.8531397,45715654.441727795
48979091.666666664,48150710.24786201,46747399.91003149,47940035.59486571,47148939.09626719,47928313.537117906,47712600.94232944,46842585.95988539,46891193.42259807,47597003.6101083,49186079.29164007,46079149.694904506,47433785.97039625,45169705.99304561,45234218.4189079
46734846.666666664,46210681.25815336,47397187.3594242,45090232.984575555,49349851.66994106,47811358.07860262,47981216.547304936,46116536.53295129,48433393.62618432,45534476.63504323,48565941.28908743,47365122.43442428,48145167.7852349,48098256.28962978,52558143.439282805
51383568.333333336,47207205.39208581,46703413.18038686,49277621.61579118,47235190.569744594,50126868.995633185,47200666.22691293,47888408.84670487,47654945.5798293,46888487.95231299,47985730.69559668,51749166.33647674,46153366.73715179,47937516.87461649,57405000.81499592
47073738.333333336,46041092.042324975,45500783.85065227,46337746.73713731,48474643.57563851,48075294.32314411,47268210.51639653,47530602.61461318,46578598.51225433,47086126.37058181,46897603.79706445,51608877.88255805,48605542.888664156,47475813.04970342,47843098.61450693
47633716.666666664,50702174.228149004,48374022.71704903,46126395.21087261,47183975.44204322,48666950.21834061,47870024.500565395,49515477.256446995,52892206.874951065,48238961.46419276,50162793.55456286,47198180.52143593,45158970.30431185,48787919.82000409,47826568.86715566
47243205.0,47522258.2983041,46777963.33783176,47153224.03192752,46194945.97249509,48810763.31877729,46891382.397286095,49068721.34670487,46667654.05997964,46937047.26723197,44850205.00957243,49623413.10721927,48229347.24648341,49245353.85559419,47566567.23716381
49081458.333333336,46885773.30047833,49531467.79127306,47492140.00647179,46924757.367387034,48446380.7860262,47494651.3381078,45127135.565902576,47756338.579594396,47564733.43967761,45875499.36183791,47143269.76781044,45887635.37740186,46163988.54571487,46184947.025264874
47156826.666666664,49219741.99159298,49132343.6797121,46340195.23244526,46841253.43811395,48008583.406113535,47181885.60120618,46689551.396848135,49553538.48563151,47167347.829737216,46978687.77919591,46090164.925905384,48580067.11409396,51979430.353855595,47465920.13039935
46620078.333333336,45985484.85287723,46652645.074224025,47507374.608995795,45572621.80746562,48193562.44541485,50435107.425555974,47251946.633237824,47771999.937358074,51868943.83343128,46925816.04977664,48266172.43838656,47757847.752137534,51936048.27163019,44678436.83781581
45050158.333333336,48136324.10494275,50854452.316689156,46247632.83356704,46666059.92141454,45410841.92139738,47064996.23068225,50341053.90401146,46191352.28251507,47330144.40433213,47945662.89087428,50327286.631270304,47861092.21292636,49861632.23563101,47415160.55419723
46791915.0,50953349.7608349,48070208.052181736,48052234.92611369,48607303.65422397,50532286.462882094,47845544.66641538,45693938.03724928,48882361.600501135,47675433.632776424,48592059.668155715,48299518.979316905,46149216.69578008,48695868.275721006,44958873.67563162
46486918.6,55104484.70792869,45911381.1965812,47622904.75676842,49117533.39882122,50605988.64628821,49290614.39879382,47925141.4756447,50487780.90987393,47351728.654185206,48496908.9023612,46448789.127506144,47435964.880022064,47052197.7909593,49803460.47269764
47660918.333333336,47591440.788520075,49282528.1151597,46277067.19879193,49869666.168958746,49897503.05676856,50657742.17866566,47100265.04297994,45937589.852008455,47566429.48534968,48665785.73707722,49712443.141294874,49973339.15601728,46182450.39885457,48705137.73431133
47210866.666666664,46957583.70778374,52688686.59469186,47791923.20138065,50307668.95874263,49063142.3580786,49241121.37203166,47495245.34383954,46464959.674262,46833908.991688356,46121349.71282706,45700852.68246295,48717371.517881766,46715320.10636122,48841972.48573757
45612405.0,45797322.80040585,53712476.38326586,47791079.71092655,49824163.06483301,48196616.593886465,52343053.14738032,48894253.2234957,46066516.32605121,46277219.37704643,48553683.79068283,46939002.615104206,46882723.17734669,53054352.62834936,51831837.000815
46067260.0,53677895.347151764,45393713.4502924,49326116.9237407,46995520.62868369,46016613.973799124,47327006.21937429,47277404.33381089,46691174.66134211,45772575.770296365,45514196.84109764,47708597.35319756,47233845.72952101,46561100.429535694,46416210.26894865
49395050.0,46735054.35570373,45011930.94916779,47183422.50026966,49244987.229862474,46825096.069869,45293353.90124387,48472536.71203438,51447766.815441236,46940371.92511124,47276747.76643267,51889361.59759093,47473463.27112255,49088562.07813459,46644205.378973104
49462333.333333336,46852516.306711115,47319899.91003149,47255446.01445367,47648117.87819254,46065762.44541485,46796357.89672069,53129295.308022924,47172254.32620782,46322750.39879103,47803522.65475431,46939897.77319914,46912598.51061874,45907742.892207,45826785.65607172
51824773.333333336,47575939.99130309,47755223.79667117,47774467.694962785,45014079.56777996,55351754.58515284,54075857.74594799,47290223.1017192,47283273.823506385,52167108.555117115,47632448.94703255,48113092.16261193,45820474.50583801,46627069.257516876,47346857.375713125
48194235.0,48839337.58515727,47716892.71255061,49432395.64232553,48527401.76817289,49094524.36681223,45321541.76404071,46868380.19340974,48487655.62602772,48806419.37704643,47195788.13018507,47965214.359299466,47620823.75655052,46679511.147473924,50291017.114914425
47314673.53333333,53945408.030149296,48733588.79892038,46567964.62086075,47119425.34381139,47036649.048034936,48390410.66716924,46320780.802292265,47140144.076423146,52226588.867433466,46460145.979578815,46565090.73619146,46555655.05194447,49510851.912456535,46224976.365118176
47239208.333333336,46971004.49340484,45981558.70445344,47961861.71933988,49348367.387033395,47253606.98689956,47900876.36637769,48976289.3982808,47351998.27734712,47395990.36185039,47183643.90555201,45916332.51446232,48012425.301094055,47796642.4626713,45828410.75794621
44813501.666666664,47797146.19510074,49466522.71704903,48976190.27073671,46369527.504911594,48241522.27074236,53975205.42781757,46872089.004297994,48470054.341868296,47447826.37897742,45208688.57689853,46752913.8600523,46676387.79075113,49220691.34792391,50441083.94458028
46506481.666666664,48460553.70343528,47513089.29374719,49183672.74296192,48593195.599214144,47178296.069869,47721773.577082545,47016866.04584527,49643318.455876596,48124782.23490891,47613949.55328654,47658156.74776131,48498087.156385034,53747978.11413377,48722666.666666664
47324771.666666664,47026284.96883606,47372304.31848853,46604463.38043361,47660493.1237721,46298901.31004367,49181749.90576705,47981492.65759312,47757474.935400516,47285190.99991605,47130485.800893426,47596372.13725335,47533755.63114829,46393113.111065656,47837051.344743274
46802101.666666664,45850230.46818379,50175114.84480432,47934163.52065581,52510212.18074656,47991266.37554585,51279412.928759895,47993267.37106017,47718588.99068201,46996146.4192763,48323982.92916401,47319358.90324114,45983644.38723913,53621816.32235631,49859683.78158109
48798081.666666664,47216115.37904044,49340542.0602789,46339483.33513106,47839729.86247544,50802591.26637555,46368856.954391256,47393393.624641836,47653540.834703624,47554713.290235914,48952125.87747288,46422936.04881528,47968138.27342098,47949225.813049704,48110538.09290954
48927808.333333336,48112914.9152051,46101446.24381466,45509000.10786323,44829880.15717092,48384940.61135371,46023529.96607614,47448097.24212034,48016543.73189257,47620483.586600624,54276964.74154435,46365079.64180997,48200558.058288135,47330935.774186954,45640032.599837
46021680.0,55181614.726771995,48618459.289248765,49324321.605004855,45826558.939096265,51351859.737991266,47123011.68488503,47551491.76217765,54660477.64466369,45748453.5303501,53161428.68538609,48762850.46358666,46331981.24482854,46486996.3182655,48636348.81825591
48818448.333333336,46900359.4723873,48849436.57219973,47191374.17754287,46646768.17288802,50822441.048034936,48573813.60723709,47222821.45415473,46513212.74763135,49645692.217278145,46493998.08551372,45757371.51913781,47348903.19021789,46129101.04315811,51052251.01874491
45018640.0,47741540.80301493,44976619.43319838,46695258.332434475,47590933.20235756,48265916.15720524,46618564.83226536,45746376.253581665,47085902.43520476,49379377.14717488,46465285.577536695,49233327.52199065,47985970.39624897,45109587.85027613,46219499.592502035
49715566.666666664,47808792.57863458,48418073.54925776,45025079.279473625,43650279.96070727,48180175.54585153,46871625.51828119,46435647.38538682,46977985.37311096,47463783.192007385,47633497.12827058,46352815.59553055,46973425.5769054,45676975.86418491,45081497.96251019
51196210.0,47630424.873170026,47580663.51776878,49799660.23082731,47145876.22789784,47371565.06550218,46736320.20354316,51469248.746418335,54229380.62798528,48170962.97540089,46738963.784301214,50931546.87376179,47300762.30578285,46466824.66762119,45771929.91035045
47021316.666666664,46487282.21481374,47372974.58389564,48077391.8671125,46287460.707269154,45650597.37991267,48549027.5160196,46206213.28796562,50378647.02842377,51759132.73444715,46983149.3299298,46153296.93319597,49475397.62802243,50914848.63980364,46455359.413202934
47199690.0,47766495.492100306,46488961.98830409,49120599.7195556,46187658.15324165,46760080.45414847,47152800.98002262,46931961.85530086,46562840.811212905,47581625.38829653,46908164.48627952,48618825.580473885,49330782.384848766,47531475.7619145,46922322.73838631
50200493.333333336,47383490.360921875,46614380.341880344,48136368.24506526,46545937.13163065,48030802.62008733,45585767.99849227,46854236.21060172,45852864.239292145,46759970.615397535,48404723.2929164,46638518.1076155,50163908.35708375,46833038.45367151,44801783.21108394
46890966.666666664,47908830.84505001,46191080.74673864,47169367.92147557,46978768.33005894,48347746.72489083,47791587.825103655,47127352.256446995,50129783.10234124,51768610.52808329,48064358.647096366,47080557.09644187,48694333.91560173,47991757.0055226,46874343.92828036
47212726.666666664,48491200.17393825,48773508.77192982,47406177.327149175,46685306.48330059,47410547.59825327,46310106.48322654,49157980.83810888,46012612.168193564,46933672.23574847,46494441.608168475,47097322.29178223,47262115.473016456,47924248.31253835,47006463.11328443
48282740.0,45986406.72561241,49121090.86819613,46611277.10063639,47694640.58939096,48705158.07860262,47405873.53938937,53860142.37106017,46986049.64372406,45336080.9335908,48363452.45692406,47951364.608923055,46015590.14434127,46889713.76559623,49690995.925020374
44872353.333333336,54589414.4078852,45351232.56860099,45779703.376119085,48640767.19056974,49071351.9650655,47038503.58085187,45748248.56733524,47519634.32777386,52238263.78977416,45624575.622208044,49139334.654093035,47169021.78909626,47370247.494375125,54053840.26079869
45873651.666666664,50702204.667343095,45851030.13945119,51901819.82526157,48324165.02946955,51712385.15283843,47287600.8292499,48286100.46561605,47288904.54936966,47290138.52741164,46826026.64326739,46299489.65845154,49521749.67362324,48860713.84741256,47573639.96740016
43805245.0,48643222.206116825,49833711.20107962,46217524.53888469,47569008.84086444,48938349.34497817,48558293.55446664,47849282.77220631,45754089.73455485,46879128.637394,47046376.834716015,51748831.920120455,49119357.359566055,49027844.139905915,48815739.201303996
47815398.53333333,47629721.69879693,50804757.085020244,47401485.27666918,45263772.1021611,46814231.44104803,46678349.98115341,48078572.70773639,46872947.30248219,51291586.76853329,51072324.50542438,52421156.19304224,45883354.23370415,47738447.53528329,48349709.861450695
46627411.86666667,47043532.39599942,45095267.65632029,48666865.49455291,46004592.337917484,47026940.61135371,49418729.73991708,47949983.88252149,47957302.482186206,46658257.912853666,48264647.415443525,48082731.59521357,47437126.96515583,47212707.097565964,45641548.753056236
44407428.333333336,46276057.39962313,46690375.618533514,48691067.84597131,49825271.11984283,45518181.65938865,49449051.07425556,49576763.96848138,49080592.7491974,46735876.08093359,48250966.81557115,48122901.97321499,45980034.01673256,47605573.73696052,46988836.185819075
46629866.666666664,46076408.17509784,47114235.26765632,47209396.09535109,53137477.406679764,46410524.15720524,47156369.20467395,46928746.525787964,47894345.78341555,46415557.04810679,46917656.34971283,46276172.43838656,46978514.663969845,48122638.57639599,47583964.1401793
52186666.666666664,47137657.631540805,47598924.876293294,53708722.25218423,47693537.3280943,47125491.70305677,48570279.8718432,46671720.200573064,46949204.44757654,48217635.79884141,48421250.0,47472835.533718996,47333074.377126046,48097010.63612191,45950366.748166256
49074458.333333336,46150910.27685172,46692817.13900135,47314619.78211628,47879916.50294696,47523362.44541485,47700656.80361854,46826369.09025788,47923109.38845822,45869780.03526152,48524217.45373325,45895757.28663127,47155131.010388896,47570866.23031295,47393763.65118174
49049756.666666664,49261842.295984924,49252476.38326586,47378111.31485277,47331062.86836935,46413060.262008734,45480457.972107045,45451360.13610315,48759628.84660559,47178531.71018387,52517714.58200383,47867701.97321499,47100045.96855751,45140312.94743301,47289861.45069274
48700226.666666664,49484816.64009277,48449572.64957265,45592832.488404706,46225261.29666012,45980923.248908296,47881234.45156427,48430206.94842407,48646061.389084645,46739945.428595416,48045822.43139757,47152641.25525002,46875648.98409488,46046508.48844344,48833409.942950286
45308933.333333336,46370787.07058994,51110146.64867297,44955220.580304176,50021060.90373281,47074612.227074236,47408558.23595929,46528690.90257879,46853640.27875656,45685182.60431534,48423746.01148692,47255018.622711785,46882256.13680243,47657569.19615463,47208314.58842706
48682626.666666664,50354406.43571532,49204794.197031036,52074788.04875418,49176877.21021611,53804648.0349345,46762061.967583865,47279513.78939828,48221779.03061624,48382046.948199145,46746320.19783025,46831416.91100721,48240866.047623426,52785642.2581305,52038484.10757946
43993893.333333336,46485192.05681983,48176102.11426001,47457439.32693345,50870784.007858545,50201829.79912664,46327880.7010931,48155789.899713464,49777311.87847467,47693035.00965494,46979309.98723676,46586871.51121325,45947646.40985566,47351856.20781346,43926288.508557454
47258783.333333336,50867751.84809393,49430014.61988304,49127809.297810376,47820750.49115913,46803500.436681226,50812312.47644176,47351842.76504298,46754422.51977136,47743851.06204349,46569070.67645182,45471891.59204374,48014052.58802979,49392674.4937615,47242040.945395276
